"","HVA_1_miR","HVA_2_miR","HVA_3_miR","HVA_4_miR","HVA_5_miR","HVA_6_miR","HVAK_1_miR","HVAK_2_miR","HVAK_3_miR","HVAK_4_miR","HVAK_5_miR","HVAK_6_miR"
"mmu-miR-467c-5p",7.79057280192627,10.8827294751421,0,9.44639610572588,0.761298582085052,7.57712133102262,3.43741959249472,3.57786062111518,1.48218279457369,2.90271366431849,2.1350611789297,1.48522360585612
"mmu-miR-467d-5p",63.4375213871139,79.2884576046065,36.8524903017038,28.3391883171776,2.28389574625515,49.6722398367038,33.2283893941157,31.0081253829982,37.0545698643423,15.9649251537517,14.9454282525079,11.1391770439209
"mmu-miR-467e-5p",24.4846573774826,32.6481884254262,3.56637002919714,5.5103977283401,0,5.89331659079537,4.5832261233263,4.77048082815357,5.92873117829477,7.25678416079623,4.2701223578594,3.71305901464031
"mmu-miR-483-3p",0,0,0,0.787199675477157,0,2.52570711034087,1.14580653083157,0,0,0,0,0
"mmu-miR-484",1063.96965694879,1203.31894482285,1185.22363970318,1190.24590932146,1091.70216670996,1384.0874964668,1354.34331944292,1449.03355155165,1230.21171949616,1391.12552362464,1199.90438255849,1138.42389388872
"mmu-miR-485-3p",6.67763383022252,4.66402691791803,4.75516003892952,1.57439935095431,3.80649291042526,5.89331659079537,2.29161306166315,0,1.48218279457369,5.07974891255736,4.2701223578594,3.71305901464031
"mmu-miR-485-5p",0,1.55467563930601,1.18879000973238,0,0.761298582085052,0.841902370113624,0,0,1.48218279457369,0,0,0
"mmu-miR-488-3p",0,0,0,0,0,0,0,0,0,0,0.711687059643233,0.742611802928062
"mmu-miR-490-5p",0,0,0,0,0,1.68380474022725,0,0,0,0,0,0
"mmu-miR-491-3p",1.11293897170375,0,1.18879000973238,0.787199675477157,0,0.841902370113624,0,0,0,0.725678416079623,0.711687059643233,0.742611802928062
"mmu-miR-491-5p",40.0658029813351,41.9762422612623,40.4188603309009,52.7423782569695,25.8841517908918,53.881751687272,36.6658089866104,45.3195678674589,13.3396451511632,26.850101394946,28.4674823857293,52.7254380078924
"mmu-miR-494-3p",56.7598875568914,31.0935127861202,43.9852303600981,33.8495860455177,70.8007681339098,37.0437042849995,26.3535502091262,20.2745435196527,44.4654838372108,24.6730661467072,46.9713459364534,16.3374596644174
"mmu-miR-494-5p",0,0,0,0,1.5225971641701,0.841902370113624,0,0,0,0,0,0
"mmu-miR-495-3p",16.6940845755563,7.77337819653005,19.0206401557181,14.956793834066,32.7358390296572,12.6285355517044,16.041291431642,9.54096165630714,7.41091397286846,18.8676388180702,18.5038635507241,5.19828262049643
"mmu-miR-496a-3p",2.22587794340751,0,1.18879000973238,0,2.28389574625515,0,1.14580653083157,1.19262020703839,1.48218279457369,0.725678416079623,0,0
"mmu-miR-497a-5p",3.33881691511126,3.10935127861202,2.37758001946476,18.8927922114518,8.37428440293557,28.6246805838632,2.29161306166315,4.77048082815357,1.48218279457369,12.3365330733536,14.2337411928647,23.0209658907699
"mmu-miR-497b",1.11293897170375,0,0,0.787199675477157,0,0.841902370113624,0,2.38524041407678,0,1.45135683215925,1.42337411928647,0.742611802928062
"mmu-miR-499-5p",1.11293897170375,1.55467563930601,2.37758001946476,3.14879870190863,4.56779149251031,6.73521896090899,1.14580653083157,0,0,1.45135683215925,2.1350611789297,2.22783540878418
"mmu-miR-500-3p",31.1622912077051,62.1870255722404,28.5309602335771,10.233595781203,1.5225971641701,1.68380474022725,50.4154873565893,58.4383901448812,10.3752795620158,7.98246257687585,13.5220541332214,11.881788846849
"mmu-miR-500-5p",14.4682066321488,4.66402691791803,14.2654801167886,17.3183928604974,11.4194787312758,24.4151687332951,13.7496783699789,10.7335818633455,16.3040107403106,20.3189956502294,16.3688023717944,19.3079068761296
"mmu-miR-501-3p",37.8399250379276,38.8668909826503,49.92918040876,44.8703815021979,60.9038865668041,42.9370208757948,60.7277461340734,46.5121880744973,41.5011182480634,65.3110574471661,61.9167741889613,66.0924504605975
"mmu-miR-501-5p",685.570406569512,981.000328402093,1130.53929925549,741.542094299481,759.014686338797,790.546325536693,985.393616515154,1124.6408552372,1004.91993472096,907.823698515608,975.011271711229,862.17230319948
"mmu-miR-503-3p",16.6940845755563,23.3201345895902,27.3421702238448,26.7647889662233,36.5423319400825,25.2570711034087,17.1870979624736,20.2745435196527,26.6792903023265,26.850101394946,34.8726659225184,26.7340249054102
"mmu-miR-503-5p",44.5175588681501,32.6481884254262,85.5928807007314,44.0831818267208,47.9618106713583,19.3637545126134,61.873552664905,63.2088709730348,31.1258386860475,40.6379913004589,49.1064071153831,43.8140963727556
"mmu-miR-505-3p",8.90351177363003,6.21870255722404,7.13274005839428,4.72319805286294,5.32909007459536,5.05141422068175,9.16645224665259,5.96310103519196,4.44654838372108,7.25678416079623,4.98180941750263,7.42611802928062
"mmu-miR-5099",0,6.21870255722404,2.37758001946476,0.787199675477157,0,4.20951185056812,2.29161306166315,3.57786062111518,2.96436558914738,4.35407049647774,0,0.742611802928062
"mmu-miR-5101",2.22587794340751,0,1.18879000973238,0,0,0,0,0,1.48218279457369,0.725678416079623,0,0.742611802928062
"mmu-miR-5103",10.0164507453338,15.5467563930601,15.4542701265209,17.3183928604974,12.1807773133608,9.26092607124987,9.16645224665259,13.1188222774223,10.3752795620158,23.2217093145479,27.0441082664429,11.1391770439209
"mmu-miR-5104",0,3.10935127861202,0,0,0,0,3.43741959249472,0,1.48218279457369,0,0,0.742611802928062
"mmu-miR-5107-5p",6.67763383022252,1.55467563930601,5.9439500486619,10.233595781203,35.0197347759124,15.1542426620452,3.43741959249472,8.34834144926875,8.89309676744215,13.0622114894332,9.25193177536203,17.8226832702735
"mmu-miR-511-3p",3.33881691511126,6.21870255722404,3.56637002919714,7.87199675477156,4.56779149251031,5.05141422068175,6.87483918498945,2.38524041407678,1.48218279457369,1.45135683215925,2.84674823857293,6.68350622635255
"mmu-miR-5113",0,0,0,0,0,0,0,1.19262020703839,0,0.725678416079623,0,0
"mmu-miR-5114",13.355267660445,6.21870255722404,3.56637002919714,14.956793834066,10.6581801491907,14.3123402919316,21.7703240857999,19.0819233126143,8.89309676744215,23.2217093145479,22.0622988489402,11.1391770439209
"mmu-miR-5116",23.3717184057788,13.9920807537541,16.6430601362533,22.8287905888375,14.464673059616,31.9922900643177,13.7496783699789,20.2745435196527,11.8574623565895,18.8676388180702,19.9272376700105,17.8226832702735
"mmu-miR-5121",7.79057280192627,0,0,0,2.28389574625515,3.3676094804545,0,0,5.92873117829477,0,0.711687059643233,0.742611802928062
"mmu-miR-5123",6.67763383022252,15.5467563930601,7.13274005839428,3.14879870190863,9.13558298502062,5.89331659079537,5.72903265415787,13.1188222774223,11.8574623565895,7.98246257687585,8.5402447157188,14.1096242556332
"mmu-miR-5125",0,0,0,0,0,1.68380474022725,0,0,0,0,0,0
"mmu-miR-5132-3p",8.90351177363003,7.77337819653005,3.56637002919714,6.29759740381725,1.5225971641701,3.3676094804545,4.5832261233263,2.38524041407678,0,5.07974891255736,1.42337411928647,2.97044721171225
"mmu-miR-5134-5p",1.11293897170375,1.55467563930601,0,0,0.761298582085052,0,0,0,0,2.17703524823887,0,0.742611802928062
"mmu-miR-532-3p",1.11293897170375,1.55467563930601,1.18879000973238,2.36159902643147,0,0.841902370113624,0,0,0,0,2.1350611789297,2.22783540878418
"mmu-miR-532-5p",138.004432491265,105.717943472809,114.123840934309,115.718352295142,165.963090894541,133.020574477953,140.934203292284,87.0612751138026,170.451021375975,158.197894705358,145.895847226863,150.750195994397
"mmu-miR-539-5p",10.0164507453338,4.66402691791803,4.75516003892952,8.65919643024872,5.32909007459536,4.20951185056812,3.43741959249472,1.19262020703839,1.48218279457369,10.1594978251147,8.5402447157188,5.19828262049643
"mmu-miR-540-3p",16.6940845755563,10.8827294751421,16.6430601362533,27.5519886417005,35.7810333579974,16.8380474022725,6.87483918498945,7.15572124223035,11.8574623565895,15.9649251537517,27.7557953260861,11.1391770439209
"mmu-miR-540-5p",17.8070235472601,23.3201345895902,13.0766901070562,19.6799918869289,39.5875262684227,25.2570711034087,12.6038718391473,14.3114424844607,23.7149247131791,19.5933172341498,22.0622988489402,6.68350622635255
"mmu-miR-541-5p",84.5833618494852,91.7258627190546,67.7610305547457,68.4863717665126,28.1680475371469,21.8894616229542,40.1032285791051,41.7417072463437,65.2160429612424,38.46095605222,99.6361883500526,28.9618603141944
"mmu-miR-542-3p",12.2423286887413,7.77337819653005,16.6430601362533,16.5311931850203,16.7485688058711,6.73521896090899,10.3122587774842,10.7335818633455,8.89309676744215,21.7703524823887,20.6389247296538,10.3965652409929
"mmu-miR-543-3p",20.0329014906676,9.32805383583606,20.2094301654505,15.7439935095431,49.4844078355284,17.6799497723861,9.16645224665259,3.57786062111518,7.41091397286846,22.4960308984683,33.449291803232,9.6539534380648
"mmu-miR-543-5p",0,0,3.56637002919714,0,0,0,0,0,0,0,0.711687059643233,0
"mmu-miR-5615-3p",0,1.55467563930601,0,0.787199675477157,0.761298582085052,5.05141422068175,2.29161306166315,3.57786062111518,0,2.90271366431849,2.1350611789297,1.48522360585612
"mmu-miR-5618-5p",0,0,0,1.57439935095431,0.761298582085052,0,0,0,0,0,0.711687059643233,0
"mmu-miR-5622-5p",0,0,0,1.57439935095431,0,0,0,1.19262020703839,0,0.725678416079623,0.711687059643233,1.48522360585612
"mmu-miR-574-3p",23.3717184057788,12.4374051144481,15.4542701265209,31.4879870190863,36.5423319400825,60.6169706481809,13.7496783699789,11.9262020703839,16.3040107403106,40.6379913004589,34.1609788628752,18.5652950732015
"mmu-miR-574-5p",82.3574839060777,32.6481884254262,68.9498205644781,90.527962679873,139.317640521564,102.712089153862,32.0825828632841,50.0900486956125,54.8407633992266,100.143621418988,99.6361883500526,65.3498386576694
"mmu-miR-582-3p",31.1622912077051,10.8827294751421,23.7758001946476,17.3183928604974,22.0776588804665,17.6799497723861,9.16645224665259,16.6966828985375,31.1258386860475,21.7703524823887,11.3869929542917,11.1391770439209
"mmu-miR-582-5p",40.0658029813351,35.7575397040382,46.3628103795628,18.1055925359746,26.6454503729768,15.9961450321589,26.3535502091262,52.4752891096893,40.0189354534897,34.1068855557423,29.8908565050158,30.4470839200505
"mmu-miR-598-3p",0,1.55467563930601,0,3.14879870190863,2.28389574625515,4.20951185056812,1.14580653083157,1.19262020703839,0,3.62839208039811,0.711687059643233,0
"mmu-miR-599",1.11293897170375,0,2.37758001946476,0,0,0,0,0,0,0,0,0
"mmu-miR-6238",12.2423286887413,7.77337819653005,0,6.29759740381725,1.5225971641701,0,13.7496783699789,2.38524041407678,10.3752795620158,1.45135683215925,1.42337411928647,2.22783540878418
"mmu-miR-6240",16.6940845755563,20.2107833109781,16.6430601362533,29.9135876681319,235.241261864281,9.26092607124987,27.4993567399578,22.6597839337295,11.8574623565895,17.4162819859109,17.0804894314376,20.0505186790577
"mmu-miR-6392-5p",0,0,0,0,0,1.68380474022725,0,0,0,0.725678416079623,0,0
"mmu-miR-6516-5p",1.11293897170375,0,1.18879000973238,1.57439935095431,3.80649291042526,1.68380474022725,2.29161306166315,5.96310103519196,2.96436558914738,1.45135683215925,1.42337411928647,2.22783540878418
"mmu-miR-652-3p",1255.39516008183,1022.97657066335,932.011367630186,1179.22511386478,1406.87977969318,1112.99493329021,1031.22587774842,1034.00171950229,1190.19278404267,1470.22447097732,1277.4782720596,1387.19884786962
"mmu-miR-652-5p",17.8070235472601,23.3201345895902,45.1740203698305,27.5519886417005,24.3615546267217,6.73521896090899,32.0825828632841,29.8155051759598,20.7505591240317,21.0446740663091,33.449291803232,31.1896957229786
"mmu-miR-6546-3p",1.11293897170375,0,0,0.787199675477157,0,0,0,0,0,0,0,0.742611802928062
"mmu-miR-664-3p",14.4682066321488,1.55467563930601,5.9439500486619,5.5103977283401,0,6.73521896090899,14.8954849008105,10.7335818633455,1.48218279457369,8.70814099295547,4.2701223578594,5.94089442342449
"mmu-miR-664-5p",0,1.55467563930601,0,0,0,0,1.14580653083157,0,1.48218279457369,1.45135683215925,0,0
"mmu-miR-666-3p",0,0,0,0,0,0,0,0,1.48218279457369,0,1.42337411928647,0
"mmu-miR-667-5p",1.11293897170375,0,0,0,0,0,0,0,0,0.725678416079623,0,0
"mmu-miR-669a-3-3p",4.45175588681501,3.10935127861202,0,0,0,0,0,0,0,0,0,0
"mmu-miR-669b-3p",0,0,0,0.787199675477157,0,0,0,0,0,0,0,0.742611802928062
"mmu-miR-669b-5p",2.22587794340751,9.32805383583606,1.18879000973238,1.57439935095431,4.56779149251031,4.20951185056812,1.14580653083157,1.19262020703839,8.89309676744215,5.07974891255736,2.1350611789297,0
"mmu-miR-669c-5p",24.4846573774826,37.3122153433442,7.13274005839428,22.8287905888375,19.0324645521263,37.8856066551131,6.87483918498945,15.5040626914991,13.3396451511632,12.3365330733536,9.25193177536203,6.68350622635255
"mmu-miR-669d-5p",0,1.55467563930601,2.37758001946476,0.787199675477157,0,1.68380474022725,2.29161306166315,1.19262020703839,0,0.725678416079623,0,0.742611802928062
"mmu-miR-669e-5p",0,0,0,0,0.761298582085052,0,1.14580653083157,0,0,0,0,0
"mmu-miR-669f-3p",2.22587794340751,4.66402691791803,0,1.57439935095431,0,0,0,1.19262020703839,0,0,1.42337411928647,0
"mmu-miR-669i",0,3.10935127861202,0,0,0,0,0,0,0,0,0,0.742611802928062
"mmu-miR-669l-5p",0,1.55467563930601,0,0,0,3.3676094804545,0,0,0,0,0,0
"mmu-miR-669o-5p",0,1.55467563930601,0,0.787199675477157,0,1.68380474022725,0,0,0,0,0.711687059643233,0.742611802928062
"mmu-miR-669p-3p",0,1.55467563930601,0,0,0,0,0,0,0,0.725678416079623,0,0
"mmu-miR-670-3p",0,0,0,0,0,1.68380474022725,0,0,0,0,0,0
"mmu-miR-671-5p",153.585578095118,94.8352139976666,112.935050924576,285.753482198208,360.855527908314,412.532161355676,119.163879206484,101.372717598263,137.842999895353,309.139005249919,323.105925078028,251.745401192613
"mmu-miR-672-5p",63.4375213871139,60.6323499329344,70.1386105742104,86.5919643024872,98.2075170889717,117.024429445794,43.5406481715998,44.1269476604205,48.9120322209318,50.071810709494,63.3401483082477,51.9828262049643
"mmu-miR-673-5p",7.79057280192627,10.8827294751421,9.51032007785904,13.3823944831117,24.3615546267217,15.1542426620452,3.43741959249472,0,5.92873117829477,8.70814099295547,21.350611789297,2.97044721171225
"mmu-miR-674-3p",15.5811456038525,15.5467563930601,4.75516003892952,14.956793834066,17.5098673879562,8.41902370113624,9.16645224665259,15.5040626914991,10.3752795620158,14.5135683215925,12.8103670735782,12.624400649777
"mmu-miR-674-5p",72.3410331607439,57.5229986543224,49.92918040876,89.7407630043958,124.852967461948,108.605405744658,105.414200836505,91.8317559419562,114.128075182174,136.427542222969,106.753058946485,121.788335680202
"mmu-miR-675-3p",56.7598875568914,17.1014320323661,3.56637002919714,21.2543912378832,8.37428440293557,148.174817139998,1.14580653083157,4.77048082815357,5.92873117829477,6.53110574471661,5.69349647714586,0
"mmu-miR-676-3p",7.79057280192627,3.10935127861202,7.13274005839428,10.233595781203,15.9872702237861,33.676094804545,1.14580653083157,3.57786062111518,4.44654838372108,5.80542732863698,5.69349647714586,5.94089442342449
"mmu-miR-676-5p",0,0,1.18879000973238,0.787199675477157,0,3.3676094804545,0,0,1.48218279457369,0,1.42337411928647,2.97044721171225
"mmu-miR-677-5p",5.56469485851877,9.32805383583606,3.56637002919714,3.14879870190863,0.761298582085052,3.3676094804545,2.29161306166315,4.77048082815357,1.48218279457369,4.35407049647774,2.1350611789297,5.19828262049643
"mmu-miR-6897-5p",1.11293897170375,0,4.75516003892952,3.14879870190863,3.80649291042526,0,3.43741959249472,1.19262020703839,0,2.90271366431849,0,2.97044721171225
"mmu-miR-6898-5p",3.33881691511126,0,2.37758001946476,1.57439935095431,6.09038865668041,0.841902370113624,1.14580653083157,1.19262020703839,0,2.17703524823887,2.1350611789297,3.71305901464031
"mmu-miR-6899-3p",1.11293897170375,0,0,0,0,0.841902370113624,1.14580653083157,1.19262020703839,0,0,0,1.48522360585612
"mmu-miR-690",146.907944264895,41.9762422612623,24.96459020438,50.380779230538,0.761298582085052,2.52570711034087,50.4154873565893,25.0450243478062,65.2160429612424,10.8851762411943,34.1609788628752,14.1096242556332
"mmu-miR-6902-5p",0,0,0,0.787199675477157,0.761298582085052,0,0,0,0,0,1.42337411928647,0
"mmu-miR-6908-3p",0,1.55467563930601,0,0.787199675477157,2.28389574625515,0.841902370113624,1.14580653083157,0,0,2.17703524823887,0,0.742611802928062
"mmu-miR-6912-5p",1.11293897170375,0,0,0.787199675477157,0,0.841902370113624,0,1.19262020703839,0,0,0,0
"mmu-miR-6917-3p",1.11293897170375,0,1.18879000973238,0,0.761298582085052,0,0,0,0,0,0,0
"mmu-miR-6919-5p",1.11293897170375,0,2.37758001946476,0.787199675477157,0,0,0,0,0,0.725678416079623,0,0
"mmu-miR-693-3p",1.11293897170375,0,0,0,1.5225971641701,0,0,0,0,0,0.711687059643233,2.97044721171225
"mmu-miR-6934-5p",4.45175588681501,0,0,1.57439935095431,0.761298582085052,3.3676094804545,0,0,0,0.725678416079623,0,0.742611802928062
"mmu-miR-6936-5p",0,0,1.18879000973238,1.57439935095431,0,0,0,0,0,0,1.42337411928647,0
"mmu-miR-6939-3p",5.56469485851877,9.32805383583606,5.9439500486619,3.14879870190863,3.80649291042526,0.841902370113624,2.29161306166315,2.38524041407678,1.48218279457369,5.07974891255736,2.84674823857293,8.16872983220868
"mmu-miR-6940-3p",3.33881691511126,1.55467563930601,3.56637002919714,0.787199675477157,3.80649291042526,5.05141422068175,4.5832261233263,1.19262020703839,2.96436558914738,2.90271366431849,2.84674823857293,2.22783540878418
"mmu-miR-6946-3p",0,0,1.18879000973238,0,0,0,1.14580653083157,0,1.48218279457369,0.725678416079623,0,0
"mmu-miR-6955-5p",8.90351177363003,4.66402691791803,3.56637002919714,2.36159902643147,16.7485688058711,3.3676094804545,8.02064571582102,3.57786062111518,0,3.62839208039811,4.98180941750263,9.6539534380648
"mmu-miR-6959-5p",1.11293897170375,0,1.18879000973238,0,0,0.841902370113624,0,0,0,0,0,0
"mmu-miR-6960-5p",1.11293897170375,0,0,0.787199675477157,0.761298582085052,1.68380474022725,0,1.19262020703839,1.48218279457369,0,0,0
"mmu-miR-6967-3p",0,0,0,0,0.761298582085052,0.841902370113624,3.43741959249472,1.19262020703839,0,1.45135683215925,0.711687059643233,0.742611802928062
"mmu-miR-6969-3p",1.11293897170375,1.55467563930601,0,2.36159902643147,0.761298582085052,0.841902370113624,0,0,0,0,0.711687059643233,0
"mmu-miR-6970-5p",0,1.55467563930601,1.18879000973238,0,5.32909007459536,0.841902370113624,1.14580653083157,0,0,0.725678416079623,0,1.48522360585612
"mmu-miR-6988-3p",2.22587794340751,3.10935127861202,1.18879000973238,0,3.04519432834021,0.841902370113624,2.29161306166315,0,0,3.62839208039811,1.42337411928647,2.97044721171225
"mmu-miR-700-3p",67.8892772739289,57.5229986543224,64.1946605255485,42.5087824757665,77.6524553726753,44.6208256160221,79.0606506273786,63.2088709730348,81.520053701553,79.8246257687585,50.5297812346695,81.6872983220868
"mmu-miR-700-5p",69.0022162456327,113.491321669339,108.179890885647,79.5071672231928,41.1101234325928,74.0874085699989,82.4980702198734,116.876780289762,91.8953332635689,88.532766761714,87.5375083361177,112.876994045065
"mmu-miR-701-5p",0,0,0,1.57439935095431,0,0,0,0,0,0,0,0
"mmu-miR-7011-3p",0,0,0,0.787199675477157,0,0,0,0,0,0.725678416079623,0.711687059643233,0
"mmu-miR-7014-5p",0,0,0,0,1.5225971641701,0,0,0,0,0.725678416079623,0,0
"mmu-miR-7015-3p",0,0,0,0,0,0.841902370113624,0,1.19262020703839,0,0,0.711687059643233,0
"mmu-miR-7019-3p",0,3.10935127861202,1.18879000973238,0,0.761298582085052,0,0,0,0,0,0,0.742611802928062
"mmu-miR-702-3p",3.33881691511126,1.55467563930601,3.56637002919714,3.14879870190863,9.89688156710567,7.57712133102262,0,1.19262020703839,0,6.53110574471661,7.82855765607556,3.71305901464031
"mmu-miR-7024-3p",1.11293897170375,0,1.18879000973238,0,0,0,1.14580653083157,0,0,0.725678416079623,0,0
"mmu-miR-7032-3p",0,0,0,0,0.761298582085052,0,0,0,1.48218279457369,1.45135683215925,0,0.742611802928062
"mmu-miR-7035-3p",0,0,0,0,0,0.841902370113624,0,0,1.48218279457369,2.90271366431849,0,0.742611802928062
"mmu-miR-7036a-5p",0,0,0,0,0,0,0,0,0,0,1.42337411928647,0.742611802928062
"mmu-miR-7036b-5p",0,0,0,0,2.28389574625515,0,1.14580653083157,0,0,1.45135683215925,0,0
"mmu-miR-7054-3p",0,0,1.18879000973238,0.787199675477157,0,0,0,0,0,0.725678416079623,0.711687059643233,0.742611802928062
"mmu-miR-706",5.56469485851877,0,0,0.787199675477157,3.04519432834021,0,0,0,1.48218279457369,0.725678416079623,1.42337411928647,1.48522360585612
"mmu-miR-7060-5p",0,0,0,0,0.761298582085052,0.841902370113624,0,0,0,0,0,0
"mmu-miR-7062-5p",2.22587794340751,3.10935127861202,0,3.14879870190863,2.28389574625515,1.68380474022725,3.43741959249472,1.19262020703839,1.48218279457369,2.17703524823887,2.84674823857293,1.48522360585612
"mmu-miR-7067-3p",0,0,0,0,0,0,0,2.38524041407678,1.48218279457369,0.725678416079623,0,0
"mmu-miR-7078-5p",0,0,0,0.787199675477157,0,0,0,0,0,0,0.711687059643233,0
"mmu-miR-708-5p",271.557109095716,382.450207269279,93.9144107688581,736.818896246618,161.395299402031,1706.53610422032,279.576793522904,100.180097391225,35.5723870697686,64.5853790310864,62.6284612486045,62.3793914459572
"mmu-miR-7118-3p",0,0,0,0,0,0,0,2.38524041407678,0,0.725678416079623,0,0
"mmu-miR-714",0,0,0,0,3.80649291042526,0,1.14580653083157,0,0,0,0,0
"mmu-miR-744-5p",22.2587794340751,13.9920807537541,20.2094301654505,10.233595781203,15.9872702237861,12.6285355517044,22.9161306166315,17.8893031055759,25.1971075077528,26.1244229788664,24.1973600278699,25.2488012995541
"mmu-miR-758-3p",0,0,3.56637002919714,0,0.761298582085052,0,1.14580653083157,1.19262020703839,0,1.45135683215925,0,0.742611802928062
"mmu-miR-760-3p",0,0,0,3.93599837738578,0.761298582085052,5.05141422068175,1.14580653083157,2.38524041407678,1.48218279457369,3.62839208039811,3.55843529821616,2.97044721171225
"mmu-miR-7646-5p",2.22587794340751,0,0,2.36159902643147,2.28389574625515,0,4.5832261233263,2.38524041407678,1.48218279457369,1.45135683215925,2.84674823857293,5.94089442342449
"mmu-miR-7647-5p",1.11293897170375,0,0,0,0,0.841902370113624,1.14580653083157,0,0,0,0.711687059643233,0
"mmu-miR-7649-3p",0,0,3.56637002919714,0,6.09038865668041,0.841902370113624,2.29161306166315,2.38524041407678,2.96436558914738,1.45135683215925,0,0
"mmu-miR-7651-3p",0,0,1.18879000973238,0,0.761298582085052,0,1.14580653083157,0,0,0,0,0
"mmu-miR-7652-3p",1.11293897170375,0,0,0,0.761298582085052,0,0,1.19262020703839,0,1.45135683215925,2.1350611789297,0
"mmu-miR-7654-5p",1.11293897170375,0,0,1.57439935095431,0,3.3676094804545,0,2.38524041407678,1.48218279457369,0.725678416079623,3.55843529821616,2.97044721171225
"mmu-miR-7655-3p",2.22587794340751,3.10935127861202,2.37758001946476,0.787199675477157,1.5225971641701,2.52570711034087,2.29161306166315,3.57786062111518,0,2.17703524823887,1.42337411928647,1.48522360585612
"mmu-miR-7657-3p",1.11293897170375,1.55467563930601,0,0,0.761298582085052,0,1.14580653083157,0,0,0,1.42337411928647,0
"mmu-miR-7657-5p",2.22587794340751,0,1.18879000973238,0,0.761298582085052,0,0,0,0,0,2.1350611789297,0.742611802928062
"mmu-miR-7658-3p",0,0,0,0,0,0,1.14580653083157,1.19262020703839,1.48218279457369,1.45135683215925,0.711687059643233,1.48522360585612
"mmu-miR-7661-3p",0,0,0,0.787199675477157,0,0,0,1.19262020703839,0,0.725678416079623,0.711687059643233,0
"mmu-miR-7665-5p",0,0,0,0.787199675477157,0.761298582085052,0,0,0,0,0.725678416079623,0.711687059643233,0.742611802928062
"mmu-miR-7667-5p",2.22587794340751,4.66402691791803,1.18879000973238,7.08479707929441,8.37428440293557,7.57712133102262,5.72903265415787,3.57786062111518,1.48218279457369,8.70814099295547,9.25193177536203,7.42611802928062
"mmu-miR-7669-5p",0,1.55467563930601,0,0,0,0,0,1.19262020703839,0,0,0.711687059643233,2.22783540878418
"mmu-miR-7670-5p",0,0,1.18879000973238,1.57439935095431,1.5225971641701,0.841902370113624,0,2.38524041407678,0,0.725678416079623,0,0
"mmu-miR-7673-5p",0,0,1.18879000973238,0,0,0,0,1.19262020703839,0,1.45135683215925,0.711687059643233,0
"mmu-miR-7674-3p",0,0,0,0,0.761298582085052,2.52570711034087,0,1.19262020703839,0,0,0,2.97044721171225
"mmu-miR-7674-5p",0,1.55467563930601,0,0,1.5225971641701,0.841902370113624,0,0,0,0,0,0
"mmu-miR-7675-3p",0,7.77337819653005,3.56637002919714,1.57439935095431,2.28389574625515,0,1.14580653083157,1.19262020703839,4.44654838372108,1.45135683215925,0.711687059643233,2.97044721171225
"mmu-miR-7679-5p",1.11293897170375,0,1.18879000973238,0,3.04519432834021,1.68380474022725,0,2.38524041407678,0,0,0,0
"mmu-miR-7688-3p",0,0,0,0.787199675477157,0,0,1.14580653083157,0,0,0.725678416079623,0,0.742611802928062
"mmu-miR-7688-5p",1.11293897170375,3.10935127861202,2.37758001946476,0,0,0.841902370113624,1.14580653083157,0,0,0.725678416079623,0.711687059643233,0
"mmu-miR-7689-3p",10.0164507453338,6.21870255722404,3.56637002919714,8.65919643024872,3.04519432834021,7.57712133102262,1.14580653083157,1.19262020703839,1.48218279457369,2.17703524823887,2.84674823857293,2.22783540878418
"mmu-miR-770-3p",1.11293897170375,4.66402691791803,3.56637002919714,0,12.9420758954459,2.52570711034087,2.29161306166315,1.19262020703839,1.48218279457369,5.07974891255736,4.2701223578594,1.48522360585612
"mmu-miR-7a-1-3p",32.2752301794088,52.8589717364044,59.439500486619,42.5087824757665,20.5550617162964,47.9884350964766,21.7703240857999,39.3564668322669,45.9476666317844,33.3812071396626,49.1064071153831,49.0123789932521
"mmu-miR-7a-2-3p",0,0,0,0,0,0,0,2.38524041407678,0,2.17703524823887,0,0
"mmu-miR-7a-5p",1200.86115046835,1108.48373082519,1346.89908102679,1261.0938801144,1385.56341939479,772.866375764307,1345.17686719627,1381.05419975046,1840.87103086053,1047.87963281898,1458.95847226863,1364.92049378178
"mmu-miR-7b-5p",47.8563757832614,31.0935127861202,55.8731304574219,43.2959821512436,74.6072610443351,31.1503876942041,34.3741959249472,42.9343274533821,87.4487848798478,46.4434186290959,55.5115906521722,40.8436491610434
"mmu-miR-802-5p",3.33881691511126,4.66402691791803,7.13274005839428,9.44639610572588,13.7033744775309,5.05141422068175,8.02064571582102,5.96310103519196,4.44654838372108,4.35407049647774,11.3869929542917,19.3079068761296
"mmu-miR-8091",0,0,0,0,2.28389574625515,0.841902370113624,1.14580653083157,1.19262020703839,0,1.45135683215925,0.711687059643233,0.742611802928062
"mmu-miR-8097",10.0164507453338,4.66402691791803,13.0766901070562,3.93599837738578,9.89688156710567,8.41902370113624,5.72903265415787,9.54096165630714,1.48218279457369,7.98246257687585,12.8103670735782,10.3965652409929
"mmu-miR-8103",0,0,1.18879000973238,0,0,0,1.14580653083157,0,0,0,0.711687059643233,0.742611802928062
"mmu-miR-8106",0,0,1.18879000973238,0,0.761298582085052,0,1.14580653083157,0,0,0.725678416079623,0,0
