geneSymbol,half_life
2610027C15Rik,3.692
2610027K06Rik,3.756
2610027L16Rik,5.055
2610028A01Rik,4.816
2610028E06Rik,17.114
2610028H24Rik,16.542
2610029G23Rik,6.347
2610029I01Rik,9.266
2610030H06Rik,11.768
2610033H07Rik,4.566
2610034B18Rik,11.143
2610034M16Rik,5.085
2610034P21Rik,13.511
2610035D17Rik,2.366
2610035F20Rik,7.558
2610036D13Rik,6.869
2610036F08Rik,2.4
2610036L11Rik,10.284
2610039C10Rik,10.438
2610039E05Rik,4.058
2610042L04Rik,4.826
2610042O14Rik,7.575
2610044O15Rik,6.441
2610100L16Rik,2.054
2610101N10Rik,4.773
2610110G12Rik,6.205
2610200G18Rik,8.664
2610201A13Rik,24
2610203C20Rik,1.914
2610203E10Rik,8.943
2610204G22Rik,2.617
2610204K14Rik,5.369
2610204L23Rik,7.022
2610204M08Rik,11.09
2610205E22Rik,3.343
2610206B13Rik,1.981
2610207I05Rik,5.844
2610208M17Rik,14.321
2610209A20Rik,2.913
2610209M04Rik,10.163
2610300M13Rik,5.283
2610301B20Rik,5.074
2610301F02Rik,5.104
2610301G19Rik,10.163
2610301H18Rik,2.687
2610304G08Rik,6.842
2610306M01Rik,5.1
2610307O08Rik,10.55
2610307P16Rik,4.359
2610316D01Rik,4.895
2610318N02Rik,24
2610507B11Rik,12.931
2610510H03Rik,5.728
2610510J17Rik,6.21
2610524G07Rik,10.045
2610524H06Rik,7.029
2610528A11Rik,24
2610528E23Rik,9.417
2610528J11Rik,4.297
2610528K11Rik,3.831
2610529C04Rik,8.351
2700007P21Rik,3.493
2700008B19Rik,6.382
2700012I20Rik,7.08
2700019D07Rik,2.762
2700023E23Rik,1.28
2700029M09Rik,5.81
2700033N17Rik,3.589
2700038C09Rik,8.818
2700038G22Rik,2.662
2700038N03Rik,3.384
2700045P11Rik,4.356
2700046G09Rik,3.787
2700049A03Rik,3.785
2700049H19Rik,10.68
2700049P18Rik,2.027
2700050L05Rik,2.751
2700054A10Rik,4.651
2700055K07Rik,24
2700059D21Rik,2.051
2700059L22Rik,4.53
2700060E02Rik,8.99
2700062C07Rik,3.024
2700069A02Rik,6.508
2700070H01Rik,8.829
2700078E11Rik,3.787
2700078K21Rik,3.898
2700081L22Rik,6.57
2700081O15Rik,5.635
2700083E18Rik,4.234
2700085E05Rik,10.118
2700086A05Rik,7.421
2700089E24Rik,13.698
2700089I24Rik,5.492
2700094K13Rik,6.987
2700097O09Rik,5.044
2700099C18Rik,4.451
2810001A02Rik,6.802
2810001G20Rik,8.135
2810002D19Rik,2.709
2810002G02Rik,3.399
2810002N01Rik,7.805
2810002O09Rik,4.334
2810003C17Rik,12.489
2810004A10Rik,1.994
2810004I08Rik,4.747
2810004N23Rik,5.505
2810006K23Rik,6.677
2810007J24Rik,2.034
2810008D09Rik,12.931
2810008M24Rik,6.952
2810011L19Rik,2.652
2810012G03Rik,3.924
2810013C04Rik,5.168
2810021B07Rik,2.57
2810021G02Rik,7.832
2810021J22Rik,2.374
2810022L02Rik,3.053
2810025M15Rik,11.108
2810026P18Rik,1.024
2810028N01Rik,5.844
2810029C07Rik,3.736
2810032E02Rik,19.691
2810032G03Rik,11.552
2810037C14Rik,5.975
2810037O22Rik,2.174
2810038L03Rik,9.266
2810039F03Rik,12.534
2810040C05Rik,1.332
2810043G22Rik,6.353
2810046L04Rik,3.154
2810046M22Rik,3.129
2810048G17Rik,3.9
2810051F02Rik,2.59
2810055F11Rik,5.423
2810055G20Rik,2.991
2810055G22Rik,8.686
2810402A17Rik,3.099
2810403A07Rik,3.377
2810403D21Rik,3.294
2810403G07Rik,3.54
2810405F15Rik,2.876
2810405J04Rik,5.015
2810405K02Rik,24
2810406K13Rik,3.343
2810407C02Rik,7.303
2810408A11Rik,22.578
2810408B13Rik,2.629
2810408I11Rik,2.629
2810408M09Rik,2.374
2810409K11Rik,2.105
2810410C14Rik,17.548
2810410D24Rik,6.233
2810410L24Rik,4.451
2810410M20Rik,6.684
2810416G20Rik,7.334
2810417H13Rik,7.461
2810417J12Rik,12.557
2810422J05Rik,8.484
2810422O20Rik,1.614
2810423A18Rik,7.753
2810423E13Rik,3.35
2810426N06Rik,3.237
2810428I15Rik,24
2810428J06Rik,3.617
2810430I11Rik,4.463
2810430M08Rik,4.667
2810432D09Rik,1.97
2810433D01Rik,11.325
2810433K01Rik,4.185
2810434M15Rik,7.517
2810439F02Rik,10.193
2810442I21Rik,9.79
2810442N19Rik,24
2810449G22Rik,3.985
2810451A06Rik,4.362
2810452K22Rik,20.446
2810453I06Rik,2.56
2810455D13Rik,3.308
2810455K09Rik,2.342
2810455O05Rik,1.769
2810457I06Rik,5.723
2810459M11Rik,4.881
2810468N07Rik,4.81
2810471M01Rik,15.301
2810474C18Rik,12.224
2810474O19Rik,2.516
2810485I05Rik,3.394
2810488O17Rik,3.642
2900002G04Rik,17.548
2900002H16Rik,2.544
2900002K06Rik,3.086
2900005J15Rik,24
2900006K08Rik,4.857
2900009I07Rik,2.612
2900009J20Rik,5.7
2900010J23Rik,8.078
2900010M23Rik,11.252
2900011G08Rik,4.741
2900011O08Rik,7.373
2900019G14Rik,3.483
2900022B07Rik,4.364
2900024C23Rik,3.969
2900024O10Rik,3.779
2900026A02Rik,4.34
2900034E22Rik,5.834
2900041A09Rik,4.997
2900041M22Rik,4.286
2900042B11Rik,7.065
2900042E01Rik,5.074
2900046G09Rik,4.299
2900052L18Rik,13.564
2900053A13Rik,22.651
2900054J07Rik,1.696
2900056M20Rik,3.732
2900057B20Rik,5.033
2900057D21Rik,5.389
2900057K09Rik,2.482
2900060L22Rik,7.153
2900062L11Rik,6.032
2900064A13Rik,4.699
2900073G15Rik,7.625
2900075B16Rik,11.054
2900076A07Rik,1.827
2900083I11Rik,7.617
2900089D17Rik,6.267
2900092C05Rik,24
2900092E17Rik,8.61
2900093B09Rik,3.486
2900097C17Rik,4.412
3000004C01Rik,2.69
3010003L21Rik,3.436
3010026O09Rik,3.057
3100002J23Rik,24
3100003L05Rik,13.591
3100004P22Rik,9.048
3110001A13Rik,5.085
3110001D03Rik,7.762
3110001I20Rik,4.02
3110001I22Rik,2.14
3110001K24Rik,2.313
3110002H16Rik,7.265
3110003A17Rik,8.222
3110003A22Rik,10.967
3110004A20Rik,13.029
3110004L20Rik,2.857
3110005G23Rik,11.4
3110005L24Rik,1.368
3110006E14Rik,2.865
3110006O06Rik,5.54
3110007F17Rik,10.746
3110009E18Rik,8.135
3110009E22Rik,2.485
3110021A11Rik,3.513
3110021N24Rik,14.233
3110023B02Rik,6.769
3110031B13Rik,5.549
3110032G18Rik,3.419
3110035E14Rik,8.515
3110037I16Rik,3.467
3110040N11Rik,16.425
3110043A19Rik,4.025
3110043J09Rik,7.894
3110043O21Rik,4.451
3110045C21Rik,4.908
3110045G13Rik,15.934
3110047P20Rik,2.508
3110048E14Rik,8.391
3110049J23Rik,7.625
3110050N22Rik,3.655
3110054G05Rik,3.488
3110056K07Rik,5.239
3110056O03Rik,8.301
3110057O12Rik,3.451
3110062M04Rik,11.93
3110068G20Rik,2.579
3110070M22Rik,6.532
3110079O15Rik,21.935
3110082D06Rik,4.826
3110082I17Rik,10.796
3110083C13Rik,4.077
3110099E03Rik,24
3200002M19Rik,15.934
3222401L13Rik,3.001
3222402P14Rik,6.227
3230401D17Rik,2.108
3230401M21Rik,9.084
3300001A09Rik,4.599
3300001G02Rik,12.096
3300001M20Rik,8.059
3300001P08Rik,0.741
3300002A11Rik,13.433
3300002I08Rik,21.262
3300005D01Rik,18.24
3321401G04Rik,6.903
3322402L07Rik,5.889
3425401B19Rik,5.635
3526401B18Rik,5.549
3632451O06Rik,24
3732407C23Rik,24
3732412D22Rik,8.453
3732413I11Rik,3.746
3830402I07Rik,10.031
3830403N18Rik,24
3830406C13Rik,24
3830408C21Rik,4.283
3830408D24Rik,6.994
3830417A13Rik,24
3830431G21Rik,2.847
3830432H09Rik,4.211
3830612M24,4.429
3930401K13Rik,7.366
3930402G23Rik,7.175
4121402D02Rik,5.142
4122401K19Rik,11.179
4430402I18Rik,5.462
4432405B04Rik,8.751
4432406C05Rik,2.623
4432412L15Rik,15.301
4432416J03Rik,16.195
4631402N15Rik,1.983
4631403P03Rik,7.517
4631405K08Rik,1.313
4631416L12Rik,2.88
4631422O05Rik,5.527
4631423F02Rik,5.929
4631424J17Rik,3.696
4631426J05Rik,2.274
4631427C17Rik,12.812
4632404H12Rik,1.277
4632404H22Rik,15.717
4632411B12Rik,4.926
4632411J06Rik,1.341
4632412N22Rik,8.116
4632413I24Rik,8.909
4632413K17Rik,5.854
4632415K11Rik,15.897
4632415L05Rik,3.732
4632417D23Rik,4.12
4632417K18Rik,4.651
4632417N05Rik,7.342
4632419I22Rik,4.193
4632419K20Rik,3.377
4632427E13Rik,1.496
4632428N05Rik,4.983
4632433K11Rik,6.514
4632434I11Rik,1.777
4633402D09Rik,8.484
4731417B20Rik,24
4732414G09Rik,17.285
4732416N19Rik,3.21
4732423E21Rik,4.079
4732429D16Rik,24
4732435N03Rik,8.241
4732440D04Rik,24
4732457N14,5.074
4732460I24,24
4732460K03Rik,3.213
4732465J04Rik,11.179
4732471D19Rik,3.028
4732471J01Rik,5.899
4732473B16Rik,2.738
4732474A20Rik,24
4732474O15Rik,3.246
4732475C15Rik,1.628
4732479N06Rik,10.148
4732487G21Rik,14.031
4732490B19Rik,6.697
4732495E13Rik,8.473
4732496O08Rik,2.357
4733401H18Rik,10.763
4733401H21Rik,16.082
4831407H17Rik,5.719
4831410D14,5.176
4831426I19Rik,3.846
4831440D22Rik,2.727
4831440E17Rik,2.279
4833401D15Rik,7.77
4833403J16Rik,24
4833405L11Rik,10.881
4833405L16Rik,16.008
4833408A19Rik,5.985
4833408D11Rik,2.845
4833409A17Rik,24
4833411C07Rik,10.36
4833412C05Rik,8.463
4833412L08Rik,6.027
4833417A11Rik,10.598
4833418A01Rik,7.182
4833418N02Rik,2.688
4833419E13Rik,3.65
4833419F23Rik,7.832
4833419G08Rik,8.546
4833419K08Rik,8.99
4833420G17Rik,6.496
4833422C13Rik,7.258
4833422F24Rik,7.429
4833424O15Rik,9.072
4833426J09Rik,5.834
4833427B12Rik,12.466
4833427F10Rik,7.625
4833427G06Rik,4.486
4833428C12Rik,6.539
4833430A08Rik,7.044
4833432E10Rik,5.295
4833432P19Rik,1.456
4833436C18Rik,6.022
4833438C02Rik,4.664
4833439F03Rik,5.001
4833439L19Rik,9.653
4833442J19Rik,2.392
4833445I07Rik,2.202
4833446K15Rik,2.558
4921504I05Rik,2.075
4921505C17Rik,3.412
4921506J03Rik,5.052
4921506M07Rik,11.649
4921507P07Rik,2.829
4921509C19Rik,7.389
4921509J17Rik,7.413
4921510H08Rik,4.614
4921510J17Rik,4.135
4921511C04Rik,6.4
4921511C10Rik,6.09
4921511H03Rik,6.25
4921511H13Rik,3.988
4921511I17Rik,16.008
4921511K06Rik,11.971
4921513D11Rik,5.356
4921513D23Rik,8.686
4921513J16Rik,8.361
4921515G04Rik,20.149
4921515J06Rik,5.235
4921517L17Rik,8.74
4921517N04Rik,7.235
4921518J05Rik,6.742
4921520G13Rik,5.757
4921521D15Rik,9.534
4921521F21Rik,24
4921521K07Rik,5.048
4921523A10Rik,3.587
4921524J06Rik,3.767
4921524J17Rik,3.216
4921524L21Rik,8.863
4921525O09Rik,3.157
4921526F01Rik,4.463
4921528I01Rik,3.386
4921528I07Rik,4.236
4921529L05Rik,6.742
4921530G04Rik,7.534
4921530L18Rik,2.752
4921531C22Rik,5.704
4921533I20Rik,2.711
4921533L14Rik,5.287
4921536K21Rik,24
4921537D05Rik,5.949
4922501C03Rik,3.885
4922501K12Rik,4.524
4922502H24Rik,8.422
4922503N01Rik,9.707
4922505E12Rik,12.956
4922505G16Rik,7.015
4930401B06Rik,11.161
4930401F20Rik,7.421
4930402C01Rik,18.337
4930402D18Rik,24
4930402E16Rik,7.175
4930402F06Rik,4.392
4930402H24Rik,18.583
4930403C10Rik,3.299
4930403J07Rik,16.425
4930403N07Rik,4.527
4930404A10Rik,4.34
4930404A12Rik,7.022
4930404H21Rik,4.471
4930404O17Rik,9.973
4930405A10Rik,6.994
4930405A21Rik,9.748
4930405J17Rik,5.884
4930405M20Rik,6.876
4930405N21Rik,0.896
4930406D14Rik,9.68
4930408O17Rik,19.691
4930408O21Rik,8.241
4930412C18Rik,3.048
4930412D23Rik,8.331
4930412F09Rik,24
4930412F15Rik,3.3
4930412L05Rik,24
4930412M03Rik,7.182
4930412O13Rik,24
4930415F15Rik,12.311
4930415O20Rik,10.299
4930417M19Rik,6.539
4930417O22Rik,4.702
4930418C01Rik,10.518
4930418G15Rik,2.897
4930420K17Rik,6.775
4930421P05Rik,24
4930421P07Rik,15.472
4930422G04Rik,3.947
4930422I07Rik,2.103
4930423K06Rik,4.527
4930424G05Rik,8.271
4930425N13Rik,7.469
4930425O10Rik,4.551
4930426D05Rik,2.143
4930426I24Rik,3.246
4930427A07Rik,10.779
4930428D20Rik,24
4930428F12Rik,7.633
4930428J16Rik,2.604
4930429A22Rik,17.285
4930429B21Rik,2.21
4930429E23Rik,3.222
4930430D24Rik,1.273
4930430E16Rik,8.331
4930430F08Rik,7.358
4930430F21Rik,24
4930430J02Rik,4.833
4930430O22Rik,7.366
4930431B09Rik,3.69
4930431B11Rik,2.498
4930431J08Rik,3.483
4930431P19Rik,20.033
4930432B10Rik,6.418
4930432H15Rik,5.795
4930432J01Rik,9.694
4930432J09Rik,24
4930432K21Rik,6.632
4930432M17Rik,24
4930432N10Rik,3.368
4930432O21Rik,2.929
4930433J02Rik,5.015
4930433N12Rik,7.205
4930434E21Rik,24
4930434F21Rik,6.749
4930435E12Rik,6.238
4930438A08Rik,4.392
4930438E09Rik,14.117
4930439D14Rik,4.658
4930443O20Rik,9.707
4930444A02Rik,2.598
4930444E06Rik,16.309
4930444G20Rik,24
4930445K14Rik,2.173
4930447F24Rik,7.985
4930447I22Rik,4.313
4930447J18Rik,7.876
4930448A20Rik,7.625
4930448K20Rik,12.511
4930449E01Rik,8.729
4930449I04Rik,10.33
4930449I24Rik,17.372
4930451C15Rik,3.572
4930451E10Rik,21.068
4930451G09Rik,4.847
4930451I11Rik,6.244
4930452A19Rik,6.551
4930452B06Rik,11.788
4930452L02Rik,6.139
4930452L12Rik,12.98
4930453N24Rik,4.75
4930455B06Rik,24
4930455B14Rik,4.437
4930455C21Rik,8.829
4930455F23Rik,7.116
4930456A14Rik,1.51
4930456L15Rik,11.514
4930458A03Rik,6.973
4930458D05Rik,11.971
4930458L03Rik,8.978
4930459I23Rik,10.614
4930461P20Rik,6.876
4930463M05Rik,11.889
4930465K10Rik,1.95
4930467D21Rik,7.311
4930467E23Rik,22.004
4930467M19Rik,3.742
4930469B13Rik,24
4930470H14Rik,22.876
4930471C06Rik,22.359
4930471D02Rik,6.022
4930471E15Rik,2.496
4930471G03Rik,13.862
4930471M23Rik,4.18
4930473A06Rik,4.058
4930477N07Rik,10.984
4930478A21Rik,4.737
4930478E11Rik,24
4930479M11Rik,6.645
4930480M12Rik,10.598
4930481A15Rik,24
4930481B07Rik,2.963
4930481F22Rik,8.484
4930482L21Rik,6.808
4930483J18Rik,10.002
4930484I04Rik,5.385
4930486G11Rik,3.407
4930486L24Rik,18.434
4930488B01Rik,7.762
4930488E11Rik,24
4930500H12Rik,12.268
4930500J02Rik,19.47
4930500O05Rik,4.362
4930500O09Rik,4.082
4930502C15Rik,8.504
4930502E09Rik,13.102
4930502E18Rik,24
4930503B16Rik,7.583
4930503B20Rik,6.775
4930503L19Rik,4.536
4930504D19Rik,10.345
4930504E06Rik,11.215
4930504H06Rik,11.09
4930504O13Rik,12.246
4930505A04Rik,6.502
4930505D03Rik,3.324
4930505G20Rik,23.984
4930505M18Rik,12.788
4930505N22Rik,13.152
4930506C21Rik,14.321
4930506L13Rik,13.078
4930506M07Rik,10.345
4930507C10Rik,18.337
4930507D05Rik,4.958
4930507D10Rik,10.47
4930509E16Rik,24
4930509O22,9.254
4930511A02Rik,6.261
4930511A21Rik,9.959
4930511H11Rik,7.288
4930511I11Rik,24
4930511J11Rik,4.62
4930513L16Rik,11.215
4930515B02Rik,24
4930515G01Rik,2.884
4930515G13Rik,4.123
4930515G16Rik,11.591
4930515I15,2.181
4930517K11Rik,24
4930517K23Rik,8.978
4930518F03Rik,6.775
4930518P08Rik,8.164
4930519A11Rik,5.536
4930519D14Rik,10.031
4930519F16Rik,2.84
4930519N13Rik,5.219
4930519N16Rik,4.636
4930519P11Rik,8.546
4930520P13Rik,6.89
4930521E07Rik,5.015
4930522L14Rik,6.101
4930523C07Rik,3.332
4930523C11Rik,17.592
4930524B17Rik,8.069
4930524C18Rik,21.593
4930524E20Rik,11.09
4930524J08Rik,6.418
4930524L23Rik,4.13
4930524N10Rik,10.967
4930524O05Rik,24
4930525M21Rik,6.917
4930526D03Rik,6.862
4930526H21Rik,5.709
4930526I15Rik,6.545
4930527B16Rik,4.032
4930527J03Rik,10.518
4930528D03Rik,6.238
4930528F23Rik,24
4930528H21Rik,12.054
4930528J11Rik,11.234
4930529C04Rik,15.753
4930529F24Rik,11.307
4930529H12Rik,24
4930532M18Rik,17.548
4930533B01Rik,23.819
4930533B18Rik,4.226
4930534B04Rik,11.456
4930534P07Rik,6.671
4930535C22Rik,11.95
4930535E21Rik,23.819
4930535I16Rik,3.125
4930537H20Rik,9.521
4930538E20Rik,24
4930539E08Rik,3.94
4930539J05Rik,11.848
4930539N22Rik,9.613
4930542C21Rik,8.241
4930544F09Rik,4.265
4930544G11Rik,12.489
4930544G21Rik,3.017
4930544M13Rik,8.621
4930545H06Rik,4.642
4930545L23Rik,16.947
4930546H06Rik,3.534
4930547C10Rik,4.4
4930547E08Rik,9.291
4930547M16Rik,6.139
4930547N16Rik,3.523
4930548G07Rik,3.746
4930548H24Rik,4.163
4930549O06,17.03
4930550C14Rik,6.261
4930550C17Rik,7.633
4930550G17Rik,5.219
4930550L05Rik,6.37
4930550L24Rik,24
4930552N02Rik,8.232
4930552P12Rik,5.975
4930553D19Rik,11.808
4930555A03Rik,8.494
4930555G01Rik,6.043
4930555I21Rik,18.24
4930555O08Rik,6.658
4930556C24Rik,2.705
4930556I23Rik,24
4930556J02Rik,13.102
4930556M19Rik,24
4930556N08Rik,8.61
4930556P03Rik,1.565
4930557J02Rik,5.585
4930557K07Rik,24
4930557M11Rik,5.227
4930558C23Rik,2.379
4930558J18Rik,13.278
4930558K02Rik,7.858
4930558O21Rik,13.407
4930562D19Rik,5.667
4930563E22Rik,6.406
4930563F08Rik,7.718
4930564K09Rik,5.168
4930565A17,17.773
4930565B19Rik,9.613
4930565D16Rik,4.281
4930565O14,3.073
4930566A11Rik,2.457
4930567H12Rik,13.227
4930568B11Rik,10.268
4930568D16Rik,8.707
4930569F06Rik,3.931
4930570C03Rik,13.591
4930570D08Rik,12.931
4930570N18Rik,8.718
4930571C24Rik,9.762
4930572D21Rik,5.055
4930572J05Rik,9.096
4930572O13Rik,24
4930573C15Rik,13.152
4930573I19Rik,5.34
4930578E11Rik,7.413
4930578G10Rik,5.315
4930578I06Rik,10.407
4930578N16Rik,5.686
4930578N18Rik,24
4930579C12Rik,24
4930579C15Rik,11.019
4930579D09Rik,4.59
4930579E17Rik,5.315
4930579G18Rik,5.044
4930579G22Rik,24
4930579G24Rik,9.587
4930579J09Rik,17.592
4930579J19Rik,4.744
4930579K19Rik,3.75
4930579K21,24
4930580A09Rik,1.155
4930581F22Rik,13.89
4930583C14Rik,14.623
4930583H14Rik,20.033
4930583K01Rik,3.144
4930588N13Rik,9.831
4930589L23Rik,18.733
4930589M24Rik,12.557
4930589O11Rik,5.527
4930590L20Rik,22.074
4930591A17Rik,9.817
4930592C13Rik,5.505
4930594M22Rik,1.315
4930596D02Rik,5.859
4930597A21Rik,24
4930597O21Rik,6.496
4930599N23Rik,8.381
4931400O07Rik,14.561
4931402H11Rik,24
4931403E03Rik,4.979
4931403M11Rik,24
4931406C07Rik,12.836
4931406H21Rik,2.991
4931406I20Rik,3.294
4931406P16Rik,4.471
4931407G18Rik,8.546
4931407K02Rik,6.849
4931408A02Rik,4.617
4931409K22Rik,7.381
4931412M21,4.236
4931414P19Rik,2.916
4931415C17Rik,4.715
4931417G12Rik,6.128
4931417G19,8.371
4931419H13Rik,12.648
4931419K03Rik,4.929
4931420L22Rik,5.107
4931422A03Rik,9.613
4931423N10Rik,8.463
4931427P12Rik,7.413
4931428F04Rik,9.025
4931428L18Rik,14.747
4931429I11Rik,2.531
4931429L15Rik,21.004
4931431B13Rik,4.032
4931431C16Rik,24
4931431F19Rik,17.592
4931440B09Rik,13.078
4931440L10Rik,5.527
4931440P22Rik,3.462
4932409I22Rik,3.617
4932411G14Rik,9.534
4932412D23Rik,3.881
4932413F04Rik,5.567
4932413O14Rik,3.453
4932414J04Rik,10.36
4932414K18Rik,3.219
4932415G12Rik,7.175
4932415M13Rik,6.107
4932416K20Rik,8.785
4932416N17Rik,11.108
4932417H02Rik,5.889
4932417I16Rik,7.168
4932418E24Rik,24
4932425I24Rik,9.859
4932429P19Rik,24
4932431H17Rik,5.423
4932431L22Rik,24
4932431P20Rik,7.123
4932432K03Rik,6.514
4932434E15Rik,11.708
4932438A13Rik,3.798
4932439E07Rik,0.414
4932441K18Rik,3.037
4932442K08Rik,4.008
4932443D20,8.069
4932702K14Rik,4.42
4933400C05Rik,11.688
4933400F03Rik,3.35
4933400N17Rik,4.454
4933401B06Rik,7.25
4933401L05Rik,11.072
4933402E13Rik,13.004
4933402J07Rik,4.213
4933402J24Rik,6.359
4933403F05Rik,5.475
4933403G14Rik,2.236
4933403O03Rik,24
4933404K13Rik,6.016
4933404M02Rik,6.478
4933404M19Rik,10.614
4933404O12Rik,6.222
4933405A16Rik,3.591
4933405D12Rik,3.911
4933405E24Rik,10.392
4933405I11Rik,24
4933405K07Rik,1.143
4933405L10Rik,7.334
4933406B17Rik,22.359
4933406E20Rik,6.188
4933406F09Rik,24
4933406J08Rik,8.401
4933406M09Rik,6.216
4933407C03Rik,6.205
4933407H18Rik,5.752
4933407I05Rik,4.457
4933407I18Rik,4.569
4933407L21Rik,4.874
4933407N01Rik,5.196
4933408B17Rik,11.533
4933408N05Rik,24
4933409K07Rik,5.626
4933411E02Rik,14.685
4933411E08Rik,8.422
4933411G06Rik,4.757
4933411G11Rik,24
4933411K16Rik,16.271
4933411K20Rik,4.783
4933412E12Rik,4.448
4933412E14Rik,10.518
4933413J09Rik,2.924
4933413N12Rik,7.389
4933414I15Rik,2.348
4933415A04Rik,9.072
4933416C03Rik,6.532
4933416E03Rik,7.16
4933417D19Rik,12.268
4933417E01Rik,10.847
4933417E11Rik,12.421
4933417M04Rik,9.721
4933417O08Rik,24
4933421B21Rik,6.729
4933421E11Rik,2.757
4933421I07Rik,19.361
4933421O10Rik,4.527
4933422A05Rik,3.659
4933422H20Rik,13.227
4.93E+23,5.107
4933423P22Rik,24
4933424A10Rik,4.025
4933424B01Rik,8.463
4933424G06Rik,7.617
4933424L21Rik,8.621
4933424M12Rik,5.733
4933425K02Rik,12.268
4933425L03Rik,8.135
4933425L06Rik,2.813
4933425O20Rik,13.807
4933426F18Rik,7.373
4933426I21Rik,2.781
4933426K21Rik,17.242
4933426M11Rik,2.305
4933427D06Rik,3.87
4933427D14Rik,5.153
4933427G17Rik,11.748
4933427G23Rik,7.182
4933427J07Rik,15.789
4933428C19Rik,6.856
4933428G09Rik,4.721
4933428M09Rik,14.592
4933429E10Rik,7.876
4933429F08Rik,5.34
4933429K18Rik,16.864
4933430I17Rik,3.787
4933430L12Rik,9.43
4933430M04Rik,9.534
4933431E20Rik,5.119
4933431G14Rik,9.56
4933432G23Rik,16.464
4933432I09Rik,24
4933433C11Rik,4.936
4933433F19Rik,23.819
4933433G19Rik,13.698
4933433H22Rik,18.886
4933433K01Rik,13.202
4933433P14Rik,4.302
4933434E20Rik,4.262
4933434I06Rik,9.667
4933434I20Rik,7.77
4933435A13Rik,7.6
4933435E02Rik,24
4933435F18Rik,5.315
4933436C20Rik,6.101
4933436H12Rik,6.769
4933436I20Rik,12.489
4933436N17Rik,24
4933437F05Rik,24
4933437K13Rik,10.518
4933438K21Rik,4.072
4933439C10Rik,24
4933439C20Rik,24
4933439F11Rik,12.117
4933439F18Rik,9.859
4933439K11Rik,4.183
4933440H19Rik,2.884
4933440M02Rik,24
4933440N22Rik,17.415
5031408O05Rik,4.474
5031410I06Rik,21.526
5031414D18Rik,8.785
5031415C07Rik,17.682
5031425E22Rik,10.118
5031434C07Rik,10.502
5031434O11Rik,12.956
5031438A03Rik,19.361
5031439G07Rik,23.576
5033404E19Rik,7.736
5033406O09Rik,24
5033413D16Rik,0.596
5033413D22Rik,6.388
5033414K04Rik,4.767
5033417F24Rik,9.495
5033426E14Rik,24
5033428A16Rik,3.036
5033428B15Rik,15.789
5033428I22Rik,3.419
5033430I15Rik,5.227
5133400G04Rik,17.592
5133400J02Rik,8.453
5133401H06Rik,5.709
5133401N09Rik,10.002
5230400G24Rik,6.952
5330401P04Rik,8.525
5330410G16Rik,8.291
5330411J11Rik,8.432
5330413D20Rik,10.663
5330417C22Rik,14.44
5330421F07Rik,2.596
5330426P16Rik,3.192
5330431N19Rik,12.883
5330432B20Rik,24
5330434G04Rik,10.502
5330437I02Rik,14.623
5330438D12Rik,2.186
5330439J01Rik,2.971
5430400D12Rik,7.08
5430403G16Rik,2.172
5430403N17,17.637
5430405N12Rik,7.258
5430407P10Rik,3.144
5430411C19Rik,0.789
5430411K18Rik,3.457
5430417L22Rik,3.602
5430419D17Rik,14.938
5430420C16Rik,16.464
5430421B17,1.657
5430421F17Rik,6.199
5430421N21Rik,5.571
5430427N15Rik,2.897
5430431A17Rik,6.938
5430432H19Rik,5.239
5430432M24Rik,2.048
5430432N15Rik,6.671
5430433E21Rik,2.582
5430433G21Rik,2.421
5430433J05Rik,13.078
5430435G22Rik,4.642
5430435K18Rik,5.97
5430437P03Rik,6.607
5430439M09Rik,6.006
5430440L12Rik,8.125
5430440P10Rik,4.008
5530400B01Rik,4.56
5530401J07Rik,6.671
5530401N12Rik,9.521
5630401D06Rik,1.874
5630401D24Rik,4.533
5730403B10Rik,7.608
5730403I07Rik,5.344
5730403M16Rik,2.134
5730405I09Rik,6.177
5730405N03Rik,11.27
5730405O15Rik,0.809
5730406M06Rik,6.703
5730407K14Rik,4.13
5730407M17Rik,24
5730408K05Rik,17.91
5730409E04Rik,5.381
5730409E15Rik,10.06
5730409G15Rik,8.515
5730409K12Rik,4.345
5730409N16Rik,7.939
5730410E15Rik,3.694
5730410I19Rik,3.844
5730412N02Rik,6.563
5730414N17Rik,3.646
5730416F02Rik,9.144
5730419F03Rik,7.029
5730419I09Rik,10.089
5730420B22Rik,9.694
5730422E09Rik,8.762
5730427N09Rik,15.611
5730435O14Rik,6.441
5730437N04Rik,11.494
5730442P18Rik,3.359
5730446C15Rik,3.025
5730446D14Rik,6.508
5730449L18Rik,7.153
5730453I16Rik,4.972
5730455O13Rik,3.369
5730455P16Rik,11.571
5730457N03Rik,2.049
5730469M10Rik,24
5730470L24Rik,11.002
5730472N09Rik,6.4
